clean_name_trigram_sim,clean_name_including,city_trigram_sim,city_including,zip_trigram_sim,zip_including,street_trigram_sim,street_including,website_trigram_sim,website_including,countryname_trigram_sim,countryname_including,geocoderlocalityname_trigram_sim,geocoderlocalityname_including,geocoderinputaddress_trigram_sim,geocoderinputaddress_including,geocoderoutputaddress_trigram_sim,geocoderoutputaddress_including,geocoderpostalcodenumber_trigram_sim,geocoderpostalcodenumber_including,geocodercountrynamecode_trigram_sim,geocodercountrynamecode_including,phone_trigram,phone_equality,fax_trigram,fax_equality,geocode_coordinates_long_trigram,coordinates_long_trigram,coordinates_long_equality,Class_num
0.708333,1,1.0,3,1.0,3,0.133333,2,0.778477,1,0.803013,1,1.0,3,0.314286,2,0.6,3,1.0,3,1.0,3,0.76457,1,0.647217,1,0.25,0.396168,1,0
1.0,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.87619,2,0.857143,2,1.0,3,1.0,3,1.0,3,0.647217,1,0.25,0.266667,2,1
0.666667,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.68125,2,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,1.0,0.5,2,1
0.64,1,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.666667,3,0.666667,3,0.936303,1,1.0,3,0.76457,1,0.647217,1,0.333333,0.1875,2,1
0.5,1,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.909091,3,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,1.0,0.0,2,1
0.4,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.0,2,0.058824,2,0.465812,2,0.599129,2,0.166667,2,1.0,3,0.76457,1,0.647217,1,0.111111,0.396168,1,1
0.666667,1,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.772727,2,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,1.0,0.396168,1,1
0.5,1,1.0,3,1.0,3,0.541667,2,0.778477,1,0.803013,1,1.0,3,0.861111,2,0.861111,2,1.0,3,1.0,3,0.222222,2,0.647217,1,0.217391,0.396168,1,0
0.5,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,1.0,3,1.0,3,0.488889,2,0.866667,2,1.0,3,1.0,3,0.76457,1,0.647217,1,0.384615,0.396168,1,1
1.0,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.923077,3,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,1.0,0.294118,2,1
0.5,2,0.0,2,0.0,2,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.506294,2,0.942857,2,1.0,3,1.0,3,0.090909,2,0.647217,1,0.333333,0.396168,1,1
0.285714,1,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.818182,2,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,0.285714,0.272727,2,1
0.030303,1,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.822222,2,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,1.0,0.396168,1,0
1.0,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.8,2,0.885714,2,1.0,3,1.0,3,1.0,3,0.647217,1,0.357143,0.416667,2,1
0.0,1,1.0,3,1.0,3,1.0,3,0.778477,1,0.803013,1,1.0,3,0.861111,2,1.0,3,1.0,3,1.0,3,1.0,3,0.647217,1,1.0,0.396168,1,1
0.5,1,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.75,2,1.0,3,1.0,3,1.0,3,0.2,2,0.647217,1,0.25,0.396168,1,1
0.925,1,0.854119,1,0.83383,1,0.620578,1,0.559452,2,0.803013,1,1.0,3,0.04909,2,1.0,3,1.0,3,1.0,3,1.0,3,0.647217,1,1.0,0.214286,2,1
1.0,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.857143,2,1.0,3,1.0,3,1.0,3,1.0,3,0.647217,1,0.5,0.117647,2,1
0.288462,1,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.083333,2,1.0,3,0.297619,2,0.615385,2,1.0,3,1.0,3,0.411765,2,0.647217,1,0.25,0.396168,1,0
1.0,2,0.0,2,0.111111,2,0.620578,1,0.778477,1,0.803013,1,0.0,2,0.31746,2,0.333333,2,0.936303,1,1.0,3,0.76457,1,0.647217,1,0.25,0.2,2,0
0.571429,2,0.854119,1,0.83383,1,0.620578,1,0.819444,2,0.803013,1,1.0,3,0.266667,2,0.466667,2,0.333333,2,1.0,3,0.6,2,0.647217,1,0.111111,0.396168,1,1
1.0,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.444444,2,0.45,2,1.0,3,0.999758,1,1.0,3,0.647217,1,0.333333,0.396168,1,1
0.4,2,1.0,3,1.0,3,0.620578,1,0.778477,1,1.0,3,1.0,3,0.588235,3,0.588235,3,1.0,3,1.0,3,1.0,3,0.647217,1,0.1875,0.545455,2,1
0.122222,1,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.587719,2,1.0,3,1.0,3,1.0,3,0.222222,2,0.647217,1,1.0,0.396168,1,0
1.0,2,0.854119,1,0.83383,1,0.620578,1,1.0,3,0.803013,1,1.0,3,0.875,3,1.0,3,1.0,3,1.0,3,1.0,3,0.647217,1,0.263158,0.396168,1,1
1.0,2,0.666667,3,0.0,2,0.75,3,0.778477,1,1.0,3,1.0,3,0.833333,2,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,1.0,0.5,2,1
1.0,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.8,3,1.0,3,1.0,3,1.0,3,1.0,3,0.647217,1,1.0,0.396168,1,1
0.125,1,1.0,3,1.0,3,0.4,2,0.778477,1,1.0,3,1.0,3,0.625,2,0.541667,2,0.333333,2,1.0,3,0.76457,1,0.647217,1,0.1875,0.2,2,0
0.5,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.222222,2,0.8,3,0.936303,1,1.0,3,0.76457,1,0.647217,1,0.176471,0.396168,1,1
0.78125,1,1.0,3,1.0,3,0.550481,2,0.778477,1,0.803013,1,1.0,3,0.657418,2,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,0.333333,0.227273,2,1
1.0,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.8,2,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,1.0,0.285714,2,1
0.055556,1,1.0,3,1.0,3,0.571429,2,0.778477,1,0.803013,1,1.0,3,0.641026,2,0.769231,2,1.0,3,1.0,3,1.0,3,0.647217,1,0.25,0.396168,1,1
0.0,1,1.0,3,1.0,3,0.0,2,0.778477,1,0.803013,1,1.0,3,0.428571,2,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,1.0,0.396168,1,0
0.472222,1,0.854119,1,0.83383,1,0.620578,1,0.584948,2,0.803013,1,1.0,3,0.8,2,0.941176,3,1.0,3,1.0,3,0.76457,1,0.647217,1,0.285714,0.230769,2,1
0.5,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.857143,2,0.75,2,0.936303,2,0.999758,1,0.76457,1,0.647217,1,0.333333,0.357143,2,1
0.054902,1,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.666667,3,1.0,3,0.936303,1,1.0,3,0.76457,1,0.647217,1,1.0,0.142857,2,0
0.8,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.75,3,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,1.0,0.416667,2,1
0.0,1,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.5,3,0.571429,3,0.936303,1,1.0,3,0.76457,1,0.647217,1,0.2,0.396168,1,0
0.666667,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,1.0,3,1.0,3,0.114286,2,0.571429,3,0.936303,1,1.0,3,0.76457,1,0.647217,1,0.333333,0.396168,1,1
1.0,2,1.0,3,1.0,3,1.0,3,0.778477,1,0.803013,1,0.0,2,1.0,3,0.607692,2,0.5,2,1.0,3,0.76457,1,0.647217,1,0.230769,0.157895,2,1
0.041667,1,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.763636,2,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,0.285714,0.396168,1,0
1.0,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.772727,2,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,0.333333,0.396168,1,1
1.0,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.857143,2,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,1.0,0.396168,1,1
0.571429,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.714286,2,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,1.0,0.454545,2,1
1.0,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,1.0,3,1.0,3,1.0,3,1.0,3,1.0,3,0.647217,1,1.0,0.396168,1,1
0.5,1,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.833333,2,1.0,3,1.0,3,1.0,3,1.0,3,0.647217,1,1.0,0.396168,1,1
0.5,1,0.666667,3,0.83383,1,0.620578,1,0.778477,1,1.0,3,1.0,3,0.25,3,0.444444,3,0.936303,1,1.0,3,0.76457,1,0.647217,1,0.25,0.461538,2,1
0.857143,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.75,3,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,1.0,0.454545,2,1
0.4,1,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.772727,2,0.875,2,1.0,3,0.999758,1,0.263158,2,0.647217,1,0.307692,0.396168,1,0
1.0,2,1.0,3,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.807692,2,0.892857,2,1.0,3,0.999758,1,1.0,3,0.647217,1,1.0,0.5,2,1
1.0,2,1.0,3,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.518519,2,0.518519,2,0.333333,2,0.999758,1,1.0,3,0.647217,1,0.176471,0.176471,2,1
0.428571,1,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.62753,2,0.941176,3,1.0,3,1.0,3,0.76457,1,0.647217,1,0.333333,0.396168,1,1
0.0,1,1.0,3,1.0,3,0.070833,2,0.778477,1,1.0,3,1.0,3,0.469048,2,0.469048,2,1.0,3,1.0,3,0.76457,1,0.647217,1,0.25,0.230769,2,0
0.0,1,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.772727,2,0.512821,2,0.333333,2,1.0,3,1.0,3,0.647217,1,0.176471,0.396168,1,1
0.694444,1,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.5,2,1.0,3,0.936303,1,1.0,3,0.76457,1,0.647217,1,1.0,0.25,2,1
0.666667,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.666667,3,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,1.0,0.266667,2,1
1.0,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.807692,2,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,1.0,0.396168,1,1
1.0,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.444444,2,0.45,2,1.0,3,0.999758,1,1.0,3,0.647217,1,0.1875,0.396168,1,1
0.2,1,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.385027,2,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,1.0,0.396168,1,0
1.0,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.791209,2,1.0,3,1.0,3,1.0,3,1.0,3,0.647217,1,1.0,0.396168,1,1
0.857143,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.8,3,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,1.0,0.396168,1,1
1.0,2,0.701299,2,1.0,3,0.442857,2,0.778477,1,0.285714,2,1.0,3,0.61241,2,0.941176,3,1.0,3,1.0,3,0.76457,1,0.647217,1,0.428571,0.396168,1,1
0.571429,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.631579,2,1.0,3,0.936303,1,1.0,3,0.76457,1,0.647217,1,1.0,0.396168,1,1
0.433333,1,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.4,2,0.615385,2,1.0,3,1.0,3,0.76457,1,0.647217,1,0.117647,0.133333,2,0
0.0,1,1.0,3,1.0,3,0.357143,2,0.778477,1,1.0,3,1.0,3,0.653846,2,0.607143,2,1.0,3,1.0,3,0.76457,1,0.647217,1,0.25,0.333333,2,0
1.0,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,1.0,3,1.0,3,0.936303,1,1.0,3,0.76457,1,0.647217,1,1.0,1.0,3,1
1.0,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.285714,2,1.0,3,0.909091,3,1.0,3,1.0,3,1.0,3,1.0,3,0.647217,1,1.0,0.396168,1,1
0.857143,2,0.854119,1,0.83383,1,0.620578,1,1.0,3,0.803013,1,1.0,3,0.857143,3,1.0,3,1.0,3,1.0,3,1.0,3,0.647217,1,0.333333,0.396168,1,1
0.035714,1,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.833333,2,1.0,3,1.0,3,1.0,3,1.0,3,0.647217,1,0.357143,0.396168,1,0
0.825,1,1.0,3,1.0,3,1.0,3,0.778477,1,0.803013,1,1.0,3,0.759259,2,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,1.0,0.396168,1,1
0.666667,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.746154,2,0.746154,2,0.936303,1,0.999758,1,1.0,3,0.647217,1,0.214286,0.25,2,1
1.0,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.742857,2,1.0,3,1.0,3,1.0,3,1.0,3,0.647217,1,1.0,0.396168,1,1
1.0,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.55615,2,0.666667,3,0.936303,1,1.0,3,0.76457,1,0.647217,1,0.333333,0.125,2,1
0.0,1,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.659341,2,1.0,3,1.0,3,1.0,3,1.0,3,0.647217,1,1.0,0.396168,1,1
0.571429,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.909091,3,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,1.0,0.396168,1,1
1.0,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.5,2,0.857143,2,1.0,3,1.0,3,1.0,3,0.647217,1,0.333333,1.0,3,1
1.0,2,1.0,3,0.83383,1,0.285714,2,0.778477,1,0.803013,1,1.0,3,0.361111,2,0.607143,2,1.0,3,1.0,3,1.0,3,0.647217,1,0.25,0.396168,1,1
0.5,2,1.0,3,1.0,3,1.0,3,0.778477,1,0.803013,1,1.0,3,1.0,3,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,1.0,0.222222,2,1
0.022222,1,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,1.0,3,1.0,3,1.0,3,1.0,3,1.0,3,1.0,3,1.0,0.396168,1,1
0.051339,1,1.0,3,1.0,3,0.620578,1,0.778477,1,0.5,2,1.0,3,0.5,2,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,1.0,0.230769,2,0
0.909091,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.615385,2,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,1.0,0.5,2,1
1.0,2,1.0,3,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.6,3,0.6,3,1.0,3,0.999758,1,1.0,3,0.647217,1,0.176471,0.176471,2,1
0.666667,1,1.0,3,0.83383,1,0.857143,3,0.778477,1,0.0,2,1.0,3,0.857143,2,0.8,2,0.5,2,1.0,3,0.76457,1,0.647217,1,0.285714,0.396168,1,1
0.083333,1,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,1.0,3,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,1.0,0.396168,1,0
0.666667,2,0.666667,3,1.0,3,1.0,3,0.778477,1,0.803013,1,1.0,3,0.921875,2,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,0.333333,0.5,2,1
0.48,1,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.3,2,0.538462,2,0.5,2,1.0,3,0.76457,1,0.647217,1,0.1875,0.2,2,0
0.625641,1,1.0,3,1.0,3,1.0,3,0.778477,1,0.803013,1,1.0,3,1.0,3,1.0,3,1.0,3,1.0,3,0.571429,2,1.0,3,1.0,1.0,3,0
0.0,1,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,1.0,3,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,0.25,0.396168,1,1
0.5,2,0.8,3,0.83383,1,0.620578,1,0.778477,1,1.0,3,1.0,3,0.363636,3,0.545455,3,0.936303,1,1.0,3,0.76457,1,0.647217,1,0.176471,0.25,2,1
1.0,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,1.0,3,1.0,3,1.0,3,1.0,3,1.0,3,0.647217,1,1.0,1.0,3,1
1.0,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.0,2,1.0,3,0.2,2,0.444444,3,0.936303,1,1.0,3,0.76457,1,0.647217,1,0.176471,0.396168,1,1
0.857143,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.857143,3,0.885714,2,1.0,3,1.0,3,1.0,3,0.647217,1,0.333333,0.396168,1,1
1.0,2,1.0,3,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.666667,3,0.45,2,1.0,3,0.999758,1,1.0,3,0.647217,1,0.176471,0.176471,2,1
0.5,1,1.0,3,0.333333,2,0.033333,2,0.778477,1,0.803013,1,1.0,3,0.280556,2,0.405556,2,0.333333,2,1.0,3,0.76457,1,0.647217,1,0.176471,0.2,2,0
0.425,1,1.0,3,1.0,3,0.041667,2,0.778477,1,0.803013,1,1.0,3,0.452381,2,1.0,3,0.936303,1,1.0,3,0.090909,2,1.0,3,1.0,0.396168,1,0
1.0,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.923077,3,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,1.0,0.396168,1,1
1.0,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.55,2,0.866667,2,1.0,3,1.0,3,0.76457,1,0.647217,1,0.333333,1.0,3,1
1.0,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.923077,3,1.0,3,1.0,3,1.0,3,1.0,3,0.647217,1,1.0,0.384615,2,1
1.0,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.909091,3,1.0,3,1.0,3,1.0,3,1.0,3,0.647217,1,0.538462,0.396168,1,1
1.0,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.87218,2,1.0,3,1.0,3,1.0,3,1.0,3,0.647217,1,0.357143,0.396168,1,1
0.4,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,1.0,3,1.0,3,0.666667,2,0.923077,3,1.0,3,1.0,3,0.76457,1,0.647217,1,0.125,0.396168,1,1
1.0,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.909091,3,1.0,3,1.0,3,1.0,3,1.0,3,0.647217,1,1.0,0.396168,1,1
0.0,1,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.666667,2,0.695238,2,0.2,2,1.0,3,0.5,2,0.647217,1,0.133333,0.396168,1,1
1.0,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.833333,2,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,1.0,0.396168,1,1
0.0,1,1.0,3,1.0,3,1.0,3,0.778477,1,0.803013,1,1.0,3,0.875,2,1.0,3,1.0,3,1.0,3,1.0,3,0.647217,1,1.0,0.396168,1,0
0.192929,1,1.0,3,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,1.0,3,0.892857,2,1.0,3,0.999758,1,0.76457,1,0.647217,1,1.0,0.396168,1,1
0.0,1,1.0,3,1.0,3,0.057143,2,0.778477,1,1.0,3,1.0,3,0.492308,2,0.615385,2,1.0,3,1.0,3,0.263158,2,0.647217,1,0.25,0.285714,2,0
0.75,1,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.407843,2,0.5,2,1.0,3,1.0,3,0.76457,1,0.647217,1,0.176471,0.125,2,1
0.8,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.5,3,0.444444,3,0.936303,1,1.0,3,0.76457,1,0.647217,1,0.176471,0.396168,1,1
0.923077,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.767857,2,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,0.307692,0.396168,1,1
0.666667,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.909091,3,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,1.0,0.153846,2,1
0.048942,1,1.0,3,1.0,3,0.25,2,0.778477,1,1.0,3,1.0,3,0.571429,2,0.461538,2,1.0,3,1.0,3,0.76457,1,0.647217,1,0.176471,0.2,2,0
1.0,2,0.854119,1,0.83383,1,0.620578,1,1.0,3,0.803013,1,1.0,3,0.483516,2,0.459524,2,0.333333,2,1.0,3,0.333333,2,0.647217,1,0.176471,0.2,2,0
0.026667,1,1.0,3,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,1.0,3,1.0,3,1.0,3,0.999758,1,1.0,3,0.647217,1,1.0,1.0,3,1
0.074074,1,1.0,3,1.0,3,0.066667,2,0.778477,1,1.0,3,1.0,3,0.533333,2,0.553846,2,1.0,3,1.0,3,0.76457,1,0.647217,1,0.25,0.384615,2,0
0.0,1,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.823529,2,0.888889,2,1.0,3,1.0,3,0.76457,1,0.647217,1,0.176471,0.1875,2,0
0.5,1,1.0,3,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.6,3,0.45,2,1.0,3,0.999758,1,0.76457,1,0.647217,1,0.266667,0.266667,2,0
1.0,2,1.0,3,1.0,3,0.8,2,0.778477,1,0.803013,1,1.0,3,0.775,2,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,1.0,0.545455,2,1
1.0,2,1.0,3,1.0,3,1.0,3,0.778477,1,0.803013,1,1.0,3,1.0,3,1.0,3,1.0,3,1.0,3,1.0,3,0.647217,1,1.0,0.396168,1,1
0.666667,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.933333,3,0.911111,2,1.0,3,1.0,3,0.76457,1,0.647217,1,0.266667,0.396168,1,1
0.025641,1,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.4,2,1.0,3,0.936303,1,1.0,3,0.76457,1,0.647217,1,1.0,0.396168,1,0
0.039572,1,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.833333,2,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,1.0,0.396168,1,1
0.333333,1,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.767399,2,1.0,3,1.0,3,1.0,3,0.263158,2,0.647217,1,1.0,0.396168,1,1
0.857143,2,0.363636,2,0.83383,1,1.0,3,0.778477,1,0.0,2,1.0,3,0.825175,2,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,1.0,0.396168,1,1
1.0,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.673077,2,1.0,3,1.0,3,1.0,3,1.0,3,0.647217,1,1.0,0.285714,2,1
1.0,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,1.0,3,1.0,3,0.936303,1,1.0,3,1.0,3,0.647217,1,1.0,1.0,3,1
0.033333,1,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.825,2,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,1.0,0.396168,1,0
0.8,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.875,2,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,1.0,0.396168,1,1
0.030303,1,1.0,3,1.0,3,0.0,2,0.778477,1,1.0,3,1.0,3,0.428571,2,0.625,2,1.0,3,1.0,3,0.76457,1,0.647217,1,0.266667,0.285714,2,0
0.045455,1,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.347319,2,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,1.0,0.396168,1,0
0.4,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,1.0,3,1.0,3,0.8,3,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,0.285714,0.396168,1,1
0.028571,1,0.0,2,0.0,2,0.0,2,0.778477,1,0.803013,1,0.0,2,0.0,2,0.222222,2,0.0,2,1.0,3,0.76457,1,0.647217,1,0.111111,0.117647,2,0
0.5,2,0.333333,2,0.83383,1,0.015873,2,0.778477,1,0.5,2,1.0,3,0.111111,2,0.555556,2,1.0,3,1.0,3,0.76457,1,0.647217,1,0.266667,0.384615,2,1
0.181818,1,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.727273,3,1.0,3,1.0,3,1.0,3,0.76457,1,0.647217,1,1.0,0.396168,1,1
0.909091,1,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,1.0,3,1.0,3,1.0,3,1.0,3,0.5,2,0.647217,1,1.0,0.396168,1,1
0.221717,1,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.247059,2,0.461538,2,1.0,3,1.0,3,0.76457,1,0.647217,1,0.176471,0.396168,1,0
1.0,2,0.854119,1,0.83383,1,0.620578,1,0.778477,1,0.803013,1,1.0,3,0.198347,2,0.398601,2,0.5,2,1.0,3,0.76457,1,0.647217,1,0.266667,0.0,2,1
1.0,2,0.854119,1,0.83383,1,0.620578,1,0.223214,2,0.5,2,1.0,3,0.909091,3,1.0,3,1.0,3,1.0,3,1.0,3,0.647217,1,0.285714,0.396168,1,1
